t,k,delta_cdm,delta_dot_cdm
14.939934636052563,0.001,9.919853776971496e+35,1.2656189469185904e+34
15.218250532643854,0.001,9.954659227134158e+35,1.2352093814004491e+34
15.50175117335769,0.001,9.98925212867453e+35,1.205547819915837e+34
15.790533144741742,0.001,1.0023634264416869e+36,1.1766142388953719e+34
16.08469483265355,0.001,1.00578079983111e+36,1.148387214212043e+34
16.38433645577983,0.001,1.009177618490821e+36,1.120844253561252e+34
16.68956009978023,0.001,1.0125542055601625e+36,1.0939622004625197e+34
17.00046975206716,0.001,1.015910907855464e+36,1.0677177188834582e+34
17.31717133723353,0.001,1.0192480788909072e+36,1.0420878684112482e+34
17.639772753140434,0.001,1.022566058551497e+36,1.0170507809070374e+34
17.968383907677193,0.001,1.0258651490032563e+36,9.925864506819008e+33
18.30311675620611,0.001,1.0291455863832907e+36,9.686776514373108e+33
18.64408533970485,0.001,1.0324075077659742e+36,9.453109945271865e+33
18.991405823619335,0.001,1.035650912850832e+36,9.224781445320506e+33
19.34519653744044,0.001,1.038875619762395e+36,9.001772096988018e+33
19.705578015017984,0.001,1.0420812142919506e+36,8.784143265033168e+33
20.072673035625684,0.001,1.0452670504626075e+36,8.572036455233728e+33
20.446606665791155,0.001,1.0484343993214477e+36,8.36498623608647e+33
20.827506301905142,0.001,1.051583835541537e+36,8.162689156278304e+33
21.2155017136245,0.001,1.0547150031750682e+36,7.965126577359658e+33
21.610725088083765,0.001,1.0578276128381478e+36,7.7722666500109e+33
22.0133110749303,0.001,1.0609214430693827e+36,7.584064284630723e+33
22.42339683219845,0.001,1.0639963410434839e+36,7.400461261608544e+33
22.841122073038235,0.001,1.0670522225240359e+36,7.221386503741687e+33
23.26662911331458,0.001,1.0700890709259614e+36,7.046756535795124e+33
23.70006292009328,0.001,1.0731069353432391e+36,6.876476158984913e+33
24.14157116103018,0.001,1.0761059273809852e+36,6.710439371218694e+33
24.59130425468044,0.001,1.0790862166129581e+36,6.548530567271023e+33
25.049415421745024,0.001,1.082048024465744e+36,6.390626056734552e+33
25.516060737271836,0.001,1.0849916163091672e+36,6.236595941597817e+33
25.99139918382933,0.001,1.0879172915086826e+36,6.086306399687581e+33
26.475592705670664,0.001,1.0908253711694537e+36,5.939622425011165e+33
26.968806263906924,0.001,1.0937161832733116e+36,5.796411081278216e+33
27.471207892708115,0.001,1.0965900448785899e+36,5.656545330610704e+33
27.982968756551156,0.001,1.0994472410187287e+36,5.519908505706797e+33
28.504263208534347,0.001,1.1022879998982584e+36,5.386399500554675e+33
29.035268849778138,0.001,1.1051124639440512e+36,5.255938762245604e+33
29.576166589932534,0.001,1.1079206562252553e+36,5.1284751745655324e+33
30.12714070881164,0.001,1.1107124417067831e+36,5.0039939329095066e+33
30.688378919176426,0.001,1.113487482748255e+36,4.8825255197259445e+33
31.260072430687003,0.001,1.116245192592178e+36,4.764155026404413e+33
31.8424160150465,0.001,1.118986403248384e+36,4.648680090974559e+33
32.43560807235808,0.001,1.1217119468589498e+36,4.535866851152082e+33
33.039850698718546,0.001,1.1244215091895639e+36,4.4257055806415154e+33
33.65534975507091,0.001,1.127114833986968e+36,4.318179147557862e+33
34.28231493733967,0.001,1.1297917242474418e+36,4.2132629861220745e+33
34.92095984787268,0.001,1.132452042938395e+36,4.11092514466913e+33
35.571502068213825,0.001,1.1350957130739308e+36,4.011126422328223e+33
36.23416323323146,0.001,1.1377227170335546e+36,3.913820608133847e+33
36.90916910662774,0.001,1.1403330950003634e+36,3.818954837861956e+33
37.59674965785464,0.001,1.1429269423809285e+36,3.7264700855690165e+33
38.29713914046277,0.001,1.1455044060535991e+36,3.636301808657038e+33
39.01057617190989,0.001,1.1480656792749534e+36,3.548380767308764e+33
39.73730381485604,0.001,1.1506109950554847e+36,3.46263404134983e+33
40.47756965997318,0.001,1.1531406177951943e+36,3.3789862700156567e+33
41.23162591029748,0.001,1.1556548329473934e+36,3.29736114274854e+33
41.99972946715302,0.001,1.1581539344545318e+36,3.217683172044626e+33
42.78214201767613,0.001,1.1606382096730932e+36,3.1398797825327954e+33
43.57913012397025,0.001,1.1631079214753036e+36,3.0638837539212874e+33
44.39096531392166,0.001,1.165563287183383e+36,2.9896360592183387e+33
45.21792417370697,0.001,1.168004453957101e+36,2.9170891437478614e+33
46.06028844202398,0.001,1.1704314702171945e+36,2.846210694969607e+33
46.91834510607794,0.001,1.1728442526455105e+36,2.776987958007811e+33
47.79238649935595,0.001,1.175242548257242e+36,2.709432657127656e+33
48.68271040122279,0.001,1.1776258909909902e+36,2.6435865892128103e+33
49.58962013837211,0.001,1.1799944799505185e+36,2.5794065541047667e+33
50.51342468816761,0.001,1.1823494856570148e+36,2.5167083324736454e+33
51.45443878390924,0.001,1.1846906629522104e+36,2.4554826787379793e+33
52.41298302206056,0.001,1.187017779190589e+36,2.3957210043759832e+33
53.3893839714735,0.001,1.189330652921957e+36,2.3374105913729704e+33
54.383974284647955,0.001,1.1916291546495774e+36,2.2805346071145766e+33
55.397092811064,0.001,1.1939132070518971e+36,2.225072166618451e+33
56.42908471262536,0.001,1.1961827845745969e+36,2.1709984495284563e+33
57.48030158125351,0.001,1.1984379122888238e+36,2.1182848801269092e+33
58.55110155867238,0.001,1.2006786638995407e+36,2.0668993795323217e+33
59.641849458424595,0.001,1.2029051587748296e+36,2.0168067002497e+33
60.75291689016071,0.001,1.2051175578526052e+36,1.96796885433547e+33
61.88468238624383,0.001,1.2073160582654412e+36,1.9203456476380535e+33
63.037531530712755,0.001,1.20950088650693e+36,1.8738953338871043e+33
64.21185709064758,0.001,1.2116722899440797e+36,1.828575403839488e+33
65.40805914998252,0.001,1.2138305264595344e+36,1.7843435262589307e+33
66.6265452458115,0.001,1.2159758519847427e+36,1.7411586592206783e+33
67.86773050723295,0.001,1.2181085056604045e+36,1.6989823521050835e+33
69.13203779678128,0.001,1.2202286923334337e+36,1.657780260688574e+33
70.41989785449289,0.001,1.2223365620700674e+36,1.61752389997184e+33
71.73174944465613,0.001,1.2244321863324062e+36,1.5781926618194016e+33
73.06803950529499,0.001,1.2265155304303788e+36,1.5397761271395092e+33
74.42922330043757,0.001,1.2285864218225852e+36,1.5022767052274862e+33
75.8157645752211,0.001,1.2306445137974513e+36,1.4657126360496427e+33
77.22813571388642,0.001,1.232689453975214e+36,1.4301009207217754e+33
78.66681790071581,0.001,1.2347219162344559e+36,1.3953569034306447e+33
80.13230128396879,0.001,1.2367419981854694e+36,1.361453085131502e+33
81.6250851428722,0.001,1.2387496880464398e+36,1.3283743850779894e+33
83.14567805772056,0.001,1.2407450096892695e+36,1.2961039364153464e+33
84.69459808314576,0.001,1.2427280191474556e+36,1.264623327726956e+33
86.27237292461442,0.001,1.244698800046733e+36,1.2339129052041106e+33
87.8795401182131,0.001,1.2466574578100595e+36,1.20395214334851e+33
89.51664721378292,0.001,1.2486041124726034e+36,1.1747200929432445e+33
91.18425196146563,0.001,1.2505388899249655e+36,1.1461959159314128e+33
92.8829225017249,0.001,1.2524619113837971e+36,1.1183595178288467e+33
94.6132375589076,0.001,1.2543732808681229e+36,1.0911922893759608e+33
96.37578663841079,0.001,1.2562730704368771e+36,1.0646779703114857e+33
98.17117022752184,0.001,1.2581613029182431e+36,1.0388036494363303e+33
100.0,0.001,1.2600379318341842e+36,1.0135609165383999e+33
0.01,0.01,1.0,66.66666666666667
0.010186289902446875,0.01,2.3610016487527825,16884.798277520633
0.010376050197669117,0.01,9.826247872907876,74434.98172204927
0.010569345535579883,0.01,41.587021529576404,305171.8944318879
0.010766241770454932,0.01,171.82545404408512,1215657.7224711261
0.010966805983368685,0.01,691.9007907744351,4718301.833957015
0.011171106505048243,0.01,2716.40710232818,17854363.076393962
0.01137921293915315,0.01,10402.632336759585,65901711.83579144
0.011591196185988858,0.01,38876.34674011165,237377521.14491025
0.011807128466661904,0.01,141843.7525781022,834760066.2351928
0.012027083347685121,0.01,505472.8770390271,2867105597.6167855
0.012251135766041189,0.01,1760046.5929029614,9621966152.328571
0.012479362054713113,0.01,5990795.007396198,31566207913.974014
0.012711839968690289,0.01,19940124.9171138,101270015838.7582
0.012948648711459043,0.01,64926782.255315594,317842027478.7082
0.013189868961986697,0.01,206927451.62502378,976442503176.8518
0.013435582902208256,0.01,645872864.9012332,2937666936344.2803
0.013685874245025183,0.01,1975019009.8331327,8658088728770.803
0.013940828262825779,0.01,5917433182.794171,25000855698569.29
0.014200531816536825,0.01,17375097695.77957,70752052096269.88
0.014465073385216463,0.01,50014358206.58897,196318338169368.94
0.01473454309619835,0.01,141257718261.01636,534484629486343.0
0.015009032755797359,0.01,391666839074.22815,1428345360010034.5
0.015288635880587303,0.01,1065815364011.1061,3745922771175652.5
0.015573447729261345,0.01,2846868547736.2705,9644676390528188.0
0.015863565335085903,0.01,7470540900452.197,2.439754880089262e+16
0.016159087538959182,0.01,19273384266195.953,6.06640762188907e+16
0.016460115023085503,0.01,48856381784882.79,1.48207058803995e+17
0.016766750345277,0.01,121721021768131.52,3.559651434258038e+17
0.017079097973894276,0.01,298477938281418.0,8.413362532244448e+17
0.017397264323438015,0.01,719975878374901.2,1.9558210354651515e+18
0.017721357790803593,0.01,1708164281626618.0,4.473437535217208e+18
0.01805148879221109,0.01,3992568428782294.0,1.0078035163465855e+19
0.018387769800823277,0.01,9186788857696032.0,2.2348848654488703e+19
0.018730315385064374,0.01,2.081257259570408e+16,4.881267779028632e+19
0.01907924224765266,0.01,4.649217220306083e+16,1.0508711089225163e+20
0.0194346692653602,0.01,1.0227942625384686e+17,2.2284634306452056e+20
0.019796717529513324,0.01,2.218945732276109e+17,4.660480479213208e+20
0.020165510387247464,0.01,4.747262068771859e+17,9.609014315232526e+20
0.020541173483530642,0.01,1.0011909195091796e+18,1.9538070160839056e+21
0.020923834803969768,0.01,2.084680189979956e+18,3.9205538003061965e+21
0.021313624718414376,0.01,4.279884306193338e+18,7.759825627747036e+21
0.021710676025372647,0.01,8.679704808545947e+18,1.5167343618198746e+22
0.02211512399725489,0.01,1.736626326747052e+19,2.925365183546699e+22
0.022527106426459807,0.01,3.433199072626678e+19,5.574424999725919e+22
0.022946763672319362,0.01,6.700770884607407e+19,1.0487313192451661e+23
0.02337423870891815,0.01,1.2925553490194827e+20,1.9500298782947804e+23
0.023809677173803584,0.01,2.4630019664805816e+20,3.58167164525642e+23
0.024253227417603527,0.01,4.640227806585517e+20,6.504549315246552e+23
0.024705040554568253,0.01,8.639495879423956e+20,1.1673665489980028e+24
0.025165270514053917,0.01,1.591170866907709e+21,2.0724080044026643e+24
0.02563407409296515,0.01,2.89692632120217e+21,3.6372204126993774e+24
0.026111611009174595,0.01,5.220301711692959e+21,6.317278169101877e+24
0.026598043955937584,0.01,9.301150026209032e+21,1.0851562987199894e+25
0.027093538657320514,0.01,1.6411830203884564e+22,1.84531867364335e+25
0.027598263924661803,0.01,2.8641399026871207e+22,3.105053888793875e+25
0.02811239171408464,0.01,4.951566693962444e+22,5.173333785906142e+25
0.028636097185081158,0.01,8.471983368756212e+22,8.534038776304195e+25
0.02916955876018796,0.01,1.4357431928981478e+23,1.39401989195051e+26
0.02971295818577334,0.01,2.4105527109342324e+23,2.2560639050870623e+26
0.030266480593956924,0.01,4.007483664179511e+23,3.616084911100573e+26
0.030830314565682772,0.01,6.605827468939215e+23,5.744499086851328e+26
0.03140465219496752,0.01,1.0784518807166973e+24,9.042534615590569e+26
0.03198968915434538,0.01,1.7455724465814775e+24,1.4107713486101006e+27
0.03258562476153226,0.01,2.801474118102386e+24,2.1824167399267096e+27
0.03319266204733189,0.01,4.4555131945005194e+24,3.3466620390648256e+27
0.03381100782480685,0.01,7.030932224958688e+24,5.089871529765025e+27
0.034440872759738235,0.01,1.100120691135761e+25,7.677962046017326e+27
0.03508247144239792,0.01,1.7071371858306818e+25,1.1486851876518625e+28
0.03573602246065788,0.01,2.629572543691656e+25,1.7052760824014212e+28
0.03640174847446141,0.01,4.017240023506124e+25,2.5118167891092198e+28
0.037079876291681704,0.01,6.090352912549751e+25,3.6712387053871487e+28
0.03777063694539366,0.01,9.16847242204945e+25,5.326640050428454e+28
0.03847426577258504,0.01,1.3694835202177835e+26,7.6713616409185055e+28
0.03919100249433404,0.01,2.0308370543485957e+26,1.0967580464346286e+29
0.03992109129748051,0.01,2.991545104175307e+26,1.5571349533400782e+29
0.04066478091781856,0.01,4.374560643768855e+26,2.1953707947789076e+29
0.041422324724838956,0.01,6.352584947331486e+26,3.0738064743314892e+29
0.04219398080805026,0.01,9.166985881423403e+26,4.2753075241840745e+29
0.04298001206490796,0.01,1.3139466072884685e+27,5.9076210924624634e+29
0.04378068629038168,0.01,1.8705978652173446e+27,8.109734605585125e+29
0.04459627626819094,0.01,2.647036584880343e+27,1.1062445993266001e+30
0.04542705986374045,0.01,3.723040818374528e+27,1.4997627285977265e+30
0.04627332011878691,0.01,5.202334311985437e+27,2.020750072594232e+30
0.04713534534786907,0.01,7.226264577717598e+27,2.70629472817199e+30
0.048013429236534504,0.01,9.981625831662662e+27,3.603297809384503e+30
0.0489078709413959,0.01,1.3706561754281939e+28,4.770051566511375e+30
0.0498189751920516,0.01,1.8708916005837068e+28,6.278444306543673e+30
0.05074705239490466,0.01,2.5399653346220878e+28,8.217783705710659e+30
0.05169241873891599,0.01,3.4302433343987007e+28,1.069788146756216e+31
0.05265539630332755,0.01,4.6069000330957795e+28,1.3851925900580846e+31
0.053636313167392397,0.01,6.153116857715804e+28,1.7840650168382754e+31
0.05463550352214876,0.01,8.177351773518603e+28,2.2859157394747524e+31
0.055653307784276455,0.01,1.0814399917665881e+29,2.914156638141737e+31
0.05669007271207434,0.01,1.422878094883675e+29,3.6966037589309983e+31
0.057746151523598195,0.01,1.8624795621877788e+29,4.666058602555468e+31
0.058821904016999556,0.01,2.4264976720751992e+29,5.861442482429155e+31
0.05991769669310619,0.01,3.1470137676054055e+29,7.32846974466485e+31
0.06103390288028621,0.01,4.062550847797517e+29,9.120419331037467e+31
0.062170902861638275,0.01,5.219249891881622e+29,1.1298888583754991e+32
0.06332908400455114,0.01,6.675222625651231e+29,1.3935051534707242e+32
0.06450884089267693,0.01,8.501450040671783e+29,1.7111070831947234e+32
0.0657105754603627,0.01,1.0781849432816257e+30,2.0920811644310732e+32
0.0669346971295866,0.01,1.3614910322613373e+30,2.547115439445652e+32
0.0681816229494448,0.01,1.7117424374409402e+30,3.088248474412256e+32
0.06945177773823696,0.01,2.1434510528622125e+30,3.729093652742848e+32
0.07074559422819879,0.01,2.6737126711126656e+30,4.484943394701174e+32
0.07206351321293052,0.01,3.32230517403964e+30,5.3728667471942585e+32
0.0734059836975721,0.01,4.1120078346615896e+30,6.411885565817201e+32
0.07477346305177587,0.01,5.069218621830272e+30,7.622938954399043e+32
0.07616641716552891,0.01,6.226176324766176e+30,9.029073955853249e+32
0.07758532060787836,0.01,7.620256408051606e+30,1.065561446285895e+33
0.07903065678861347,0.01,9.293867469314354e+30,1.2530192381230603e+33
0.0805029181229598,0.01,1.1295001311802917e+31,1.4682929669961421e+33
0.0820026061993413,0.01,1.367778432980969e+31,1.7146508523741364e+33
0.08353023195026779,0.01,1.6505708968421056e+31,1.9955714812303835e+33
0.08508631582640581,0.01,1.985354904451691e+31,2.3147956575386167e+33
0.08667138797389233,0.01,2.3804779074393684e+31,2.676317941424342e+33
0.0882859884149515,0.01,2.8452205835384047e+31,3.0843940286732916e+33
0.08993066723187623,0.01,3.389885753248304e+31,3.543552208261563e+33
0.0916059847544371,0.01,4.025877314529531e+31,4.058581505416518e+33
0.0933125117507825,0.01,4.766366228626543e+31,4.6344128143831124e+33
0.09505082962189507,0.01,5.626554423027201e+31,5.276187495998741e+33
0.0968215305996708,0.01,6.623079521134191e+31,5.989264531851808e+33
0.09862521794868778,0.01,7.774094395935159e+31,6.779212795686444e+33
0.10046250617173408,0.01,9.09938385933248e+31,7.651804095042816e+33
0.10233402121916417,0.01,1.0620480824880534e+32,8.613003234753973e+33
0.10424040070215564,0.01,1.2360988397691575e+32,9.668837763213544e+33
0.1061822941099384,0.01,1.4348313396849484e+32,1.0825233736871912e+34
0.10816036303107099,0.01,1.6612417425350417e+32,1.208819002231516e+34
0.11017528137883868,0.01,1.918542266030963e+32,1.346378091661927e+34
0.11222773562085077,0.01,2.2101723511757932e+32,1.4958125888137144e+34
0.11431842501291496,0.01,2.53981017064816e+32,1.6577354351482374e+34
0.11644806183726861,0.01,2.911384417919979e+32,1.8327564978144873e+34
0.11861737164524785,0.01,3.329099770072863e+32,2.0214727534356164e+34
0.12082709350447766,0.01,3.797742080404198e+32,2.224422984388584e+34
0.12307798025066652,0.01,4.322505795708272e+32,2.4421184442142343e+34
0.12537079874409202,0.01,4.9088682180493235e+32,2.6750571292245307e+34
0.1277063301308644,0.01,5.562593857417892e+32,2.9237190810309845e+34
0.13008537010905713,0.01,6.289737658661763e+32,3.188561093975193e+34
0.1325087291997953,0.01,7.096646914289534e+32,3.4700107675254504e+34
0.13497723302339418,0.01,7.989960923326686e+32,3.768460067976637e+34
0.1374917225806419,0.01,8.976693316014322e+32,4.084258988059185e+34
0.14005305453932199,0.01,1.0064698989776296e+33,4.417635977714077e+34
0.14266210152607367,0.01,1.1262310377924578e+33,4.768756075550588e+34
0.14531975242368952,0.01,1.2578178105743978e+33,5.13774917763844e+34
0.14802691267395085,0.01,1.4021257916615532e+33,5.524706284436617e+34
0.1507845045861051,0.01,1.5600793630233683e+33,5.9296754794947065e+34
0.1535934676510897,0.01,1.732629562658965e+33,6.352657623795079e+34
0.1564547588616096,0.01,1.920751429778459e+33,6.793601748750758e+34
0.15936935303817745,0.01,2.1254410700207464e+33,7.252401367353766e+34
0.1623382431612278,0.01,2.3477501813191004e+33,7.728878956699237e+34
